FID,gid,name,state_name,amch4t
biogas_methane_pot_animal_manure.1795,1795,Catron,New Mexico,0.10534578
biogas_methane_pot_animal_manure.1796,1796,Chaves,New Mexico,24339.2697
biogas_methane_pot_animal_manure.1797,1797,Cibola,New Mexico,1.24961556
biogas_methane_pot_animal_manure.1798,1798,Colfax,New Mexico,2.19089037
biogas_methane_pot_animal_manure.1799,1799,Curry,New Mexico,18278.6452
biogas_methane_pot_animal_manure.1800,1800,De Baca,New Mexico,0
biogas_methane_pot_animal_manure.1801,1801,Dona Ana,New Mexico,15093.3427
biogas_methane_pot_animal_manure.1803,1803,Grant,New Mexico,1.12922039
biogas_methane_pot_animal_manure.1804,1804,Guadalupe,New Mexico,0
biogas_methane_pot_animal_manure.1805,1805,Harding,New Mexico,0
biogas_methane_pot_animal_manure.1806,1806,Hidalgo,New Mexico,0.63959936
biogas_methane_pot_animal_manure.1807,1807,Lea,New Mexico,5679.85612
biogas_methane_pot_animal_manure.1808,1808,Lincoln,New Mexico,0.46653129
biogas_methane_pot_animal_manure.1809,1809,Los Alamos,New Mexico,0
biogas_methane_pot_animal_manure.1810,1810,Luna,New Mexico,0
biogas_methane_pot_animal_manure.1811,1811,McKinley,New Mexico,13.2807868
biogas_methane_pot_animal_manure.1812,1812,Mora,New Mexico,5.20416422
biogas_methane_pot_animal_manure.1813,1813,Otero,New Mexico,2.5069277
biogas_methane_pot_animal_manure.1814,1814,Quay,New Mexico,0.29346323
biogas_methane_pot_animal_manure.1815,1815,Rio Arriba,New Mexico,1.80110558
biogas_methane_pot_animal_manure.1816,1816,Roosevelt,New Mexico,17493.5011
biogas_methane_pot_animal_manure.1817,1817,Sandoval,New Mexico,2.8833345
biogas_methane_pot_animal_manure.1818,1818,San Juan,New Mexico,0.60549486
biogas_methane_pot_animal_manure.1819,1819,San Miguel,New Mexico,1.88973056
biogas_methane_pot_animal_manure.1820,1820,Santa Fe,New Mexico,6.49801495
biogas_methane_pot_animal_manure.1821,1821,Sierra,New Mexico,0
biogas_methane_pot_animal_manure.1822,1822,Socorro,New Mexico,2498.12017
biogas_methane_pot_animal_manure.1823,1823,Taos,New Mexico,2.49957489
biogas_methane_pot_animal_manure.1824,1824,Torrance,New Mexico,0.66969815
biogas_methane_pot_animal_manure.1825,1825,Union,New Mexico,1.89725526
biogas_methane_pot_animal_manure.1826,1826,Valencia,New Mexico,2558.99705
biogas_methane_pot_animal_manure.2199,2199,Texas,Oklahoma,30157.7088
biogas_methane_pot_animal_manure.2759,2759,Ward,Texas,0
biogas_methane_pot_animal_manure.2142,2142,Cimarron,Oklahoma,0
biogas_methane_pot_animal_manure.2527,2527,Armstrong,Texas,0.89859205
biogas_methane_pot_animal_manure.2530,2530,Bailey,Texas,1589.60008
biogas_methane_pot_animal_manure.2538,2538,Borden,Texas,0
biogas_methane_pot_animal_manure.2544,2544,Briscoe,Texas,0
biogas_methane_pot_animal_manure.2554,2554,Carson,Texas,17.5909195
biogas_methane_pot_animal_manure.2556,2556,Castro,Texas,2688.34683
biogas_methane_pot_animal_manure.2561,2561,Cochran,Texas,0
biogas_methane_pot_animal_manure.2575,2575,Crosby,Texas,0.3080887
biogas_methane_pot_animal_manure.2577,2577,Dallam,Texas,0
biogas_methane_pot_animal_manure.2580,2580,Deaf Smith,Texas,3108.11113
biogas_methane_pot_animal_manure.2598,2598,Floyd,Texas,2.10298367
biogas_methane_pot_animal_manure.2604,2604,Gaines,Texas,0.94994017
biogas_methane_pot_animal_manure.2606,2606,Garza,Texas,0
biogas_methane_pot_animal_manure.2608,2608,Glasscock,Texas,0
biogas_methane_pot_animal_manure.2616,2616,Hale,Texas,1381.10166
biogas_methane_pot_animal_manure.2619,2619,Hansford,Texas,0
biogas_methane_pot_animal_manure.2624,2624,Hartley,Texas,2054.3471
biogas_methane_pot_animal_manure.2631,2631,Hockley,Texas,4.87628472
biogas_methane_pot_animal_manure.2638,2638,Hutchinson,Texas,1.51476946
biogas_methane_pot_animal_manure.2661,2661,Lamb,Texas,1947.80603
biogas_methane_pot_animal_manure.2673,2673,Lubbock,Texas,14.0486174
biogas_methane_pot_animal_manure.2674,2674,Lynn,Texas,0
biogas_methane_pot_animal_manure.2692,2692,Moore,Texas,0
biogas_methane_pot_animal_manure.2701,2701,Oldham,Texas,0
biogas_methane_pot_animal_manure.2706,2706,Parmer,Texas,3162.54421
biogas_methane_pot_animal_manure.2709,2709,Potter,Texas,18.6132948
biogas_methane_pot_animal_manure.2712,2712,Randall,Texas,3.18358327
biogas_methane_pot_animal_manure.2732,2732,Sherman,Texas,3.46599792
biogas_methane_pot_animal_manure.2740,2740,Swisher,Texas,0
biogas_methane_pot_animal_manure.2744,2744,Terry,Texas,4.05650127
biogas_methane_pot_animal_manure.2752,2752,Upton,Texas,0
biogas_methane_pot_animal_manure.2769,2769,Winkler,Texas,0
biogas_methane_pot_animal_manure.2772,2772,Yoakum,Texas,0
biogas_methane_pot_animal_manure.694,694,Winnebago,Illinois,229.317104
biogas_methane_pot_animal_manure.862,862,Plymouth,Iowa,6647.41803
biogas_methane_pot_animal_manure.793,793,Benton,Iowa,811.660738
biogas_methane_pot_animal_manure.810,810,Clinton,Iowa,787.792794
biogas_methane_pot_animal_manure.812,812,Dallas,Iowa,500.827014
biogas_methane_pot_animal_manure.1679,1679,Dodge,Nebraska,1172.99899
biogas_methane_pot_animal_manure.1680,1680,Douglas,Nebraska,34.9823905
biogas_methane_pot_animal_manure.1730,1730,Saunders,Nebraska,268.811562
biogas_methane_pot_animal_manure.878,878,Warren,Iowa,264.53952
biogas_methane_pot_animal_manure.879,879,Washington,Iowa,5083.73516
biogas_methane_pot_animal_manure.645,645,Lee,Illinois,812.526373
biogas_methane_pot_animal_manure.664,664,Ogle,Illinois,1303.60765
biogas_methane_pot_animal_manure.681,681,Stark,Illinois,170.12353
biogas_methane_pot_animal_manure.682,682,Stephenson,Illinois,1650.70058
biogas_methane_pot_animal_manure.691,691,Whiteside,Illinois,2103.60014
biogas_methane_pot_animal_manure.795,795,Boone,Iowa,528.629651
biogas_methane_pot_animal_manure.796,796,Bremer,Iowa,1128.74627
biogas_methane_pot_animal_manure.797,797,Buchanan,Iowa,2416.61992
biogas_methane_pot_animal_manure.798,798,Buena Vista,Iowa,3794.15397
biogas_methane_pot_animal_manure.799,799,Butler,Iowa,2975.90642
biogas_methane_pot_animal_manure.800,800,Calhoun,Iowa,2609.04158
biogas_methane_pot_animal_manure.815,815,Delaware,Iowa,3319.82518
biogas_methane_pot_animal_manure.824,824,Greene,Iowa,960.281135
biogas_methane_pot_animal_manure.826,826,Guthrie,Iowa,893.877395
biogas_methane_pot_animal_manure.827,827,Hamilton,Iowa,3996.69451
biogas_methane_pot_animal_manure.835,835,Iowa,Iowa,954.251752
biogas_methane_pot_animal_manure.839,839,Johnson,Iowa,1609.92719
biogas_methane_pot_animal_manure.840,840,Jones,Iowa,1018.58786
biogas_methane_pot_animal_manure.844,844,Linn,Iowa,1228.89046
biogas_methane_pot_animal_manure.849,849,Mahaska,Iowa,2268.46781
biogas_methane_pot_animal_manure.850,850,Marion,Iowa,309.816089
biogas_methane_pot_animal_manure.857,857,Muscatine,Iowa,552.89888
biogas_methane_pot_animal_manure.863,863,Pocahontas,Iowa,1934.9577
biogas_methane_pot_animal_manure.865,865,Pottawattamie,Iowa,551.784058
biogas_methane_pot_animal_manure.866,866,Poweshiek,Iowa,458.073208
biogas_methane_pot_animal_manure.869,869,Scott,Iowa,1061.86321
biogas_methane_pot_animal_manure.870,870,Shelby,Iowa,1090.97801
biogas_methane_pot_animal_manure.872,872,Story,Iowa,581.28127
biogas_methane_pot_animal_manure.873,873,Tama,Iowa,1038.13884
biogas_methane_pot_animal_manure.884,884,Woodbury,Iowa,707.283287
biogas_methane_pot_animal_manure.1663,1663,Burt,Nebraska,1167.87462
biogas_methane_pot_animal_manure.1664,1664,Butler,Nebraska,829.478501
biogas_methane_pot_animal_manure.1666,1666,Cedar,Nebraska,3006.08642
biogas_methane_pot_animal_manure.1671,1671,Colfax,Nebraska,3930.89272
biogas_methane_pot_animal_manure.1674,1674,Dakota,Nebraska,85.2947862
biogas_methane_pot_animal_manure.1742,1742,Wayne,Nebraska,1322.29294
biogas_methane_pot_animal_manure.3069,3069,Green,Wisconsin,358.940288
biogas_methane_pot_animal_manure.695,695,Woodford,Illinois,1503.54495
biogas_methane_pot_animal_manure.683,683,Tazewell,Illinois,1238.02548
biogas_methane_pot_animal_manure.894,894,Butler,Kansas,1012.30786
biogas_methane_pot_animal_manure.905,905,Crawford,Kansas,33.0450057
biogas_methane_pot_animal_manure.907,907,Dickinson,Kansas,236.509061
biogas_methane_pot_animal_manure.908,908,Doniphan,Kansas,28.0007077
biogas_methane_pot_animal_manure.909,909,Douglas,Kansas,24.7581728
biogas_methane_pot_animal_manure.1560,1560,Perry,Missouri,445.268778
biogas_methane_pot_animal_manure.1561,1561,Pettis,Missouri,1529.48204
biogas_methane_pot_animal_manure.1591,1591,Washington,Missouri,25.1422255
biogas_methane_pot_animal_manure.877,877,Wapello,Iowa,386.665102
biogas_methane_pot_animal_manure.887,887,Allen,Kansas,29.1181005
biogas_methane_pot_animal_manure.901,901,Cloud,Kansas,50.4981071
biogas_methane_pot_animal_manure.973,973,Sedgwick,Kansas,148.159404
biogas_methane_pot_animal_manure.1491,1491,Boone,Missouri,390.321165
biogas_methane_pot_animal_manure.1500,1500,Cass,Missouri,985.000188
biogas_methane_pot_animal_manure.1504,1504,Clark,Missouri,174.548295
biogas_methane_pot_animal_manure.1522,1522,Harrison,Missouri,195.543061
biogas_methane_pot_animal_manure.1523,1523,Henry,Missouri,1527.51978
biogas_methane_pot_animal_manure.1535,1535,Lafayette,Missouri,1234.92664
biogas_methane_pot_animal_manure.1538,1538,Lincoln,Missouri,412.787468
biogas_methane_pot_animal_manure.1545,1545,Marion,Missouri,3270.9951
biogas_methane_pot_animal_manure.1547,1547,Miller,Missouri,2675.47717
biogas_methane_pot_animal_manure.1568,1568,Ralls,Missouri,679.952246
biogas_methane_pot_animal_manure.1570,1570,Ray,Missouri,163.424001
biogas_methane_pot_animal_manure.1682,1682,Fillmore,Nebraska,1673.10142
biogas_methane_pot_animal_manure.1686,1686,Gage,Nebraska,2248.63858
biogas_methane_pot_animal_manure.1701,1701,Johnson,Nebraska,413.903323
biogas_methane_pot_animal_manure.594,594,Adams,Illinois,1576.89662
biogas_methane_pot_animal_manure.595,595,Alexander,Illinois,0.50065518
biogas_methane_pot_animal_manure.607,607,Clinton,Illinois,4651.68728
biogas_methane_pot_animal_manure.622,622,Fulton,Illinois,938.872438
biogas_methane_pot_animal_manure.629,629,Henderson,Illinois,398.79775
biogas_methane_pot_animal_manure.632,632,Jackson,Illinois,163.011522
biogas_methane_pot_animal_manure.635,635,Jersey,Illinois,81.2693269
biogas_methane_pot_animal_manure.661,661,Montgomery,Illinois,1247.20333
biogas_methane_pot_animal_manure.670,670,Pulaski,Illinois,2.77949947
biogas_methane_pot_animal_manure.647,647,Logan,Illinois,1438.35595
biogas_methane_pot_animal_manure.648,648,McDonough,Illinois,176.057985
biogas_methane_pot_animal_manure.652,652,Macoupin,Illinois,1455.06904
biogas_methane_pot_animal_manure.656,656,Mason,Illinois,236.378303
biogas_methane_pot_animal_manure.666,666,Perry,Illinois,29.5559198
biogas_methane_pot_animal_manure.668,668,Pike,Illinois,2156.61946
biogas_methane_pot_animal_manure.677,677,Sangamon,Illinois,676.800326
biogas_methane_pot_animal_manure.687,687,Warren,Illinois,1274.36127
biogas_methane_pot_animal_manure.1489,1489,Benton,Missouri,564.760091
biogas_methane_pot_animal_manure.1498,1498,Carroll,Missouri,184.427322
biogas_methane_pot_animal_manure.1510,1510,Dade,Missouri,246.701162
biogas_methane_pot_animal_manure.1514,1514,Dent,Missouri,28.4998812
biogas_methane_pot_animal_manure.1517,1517,Franklin,Missouri,1633.01845
biogas_methane_pot_animal_manure.1518,1518,Gasconade,Missouri,397.999464
biogas_methane_pot_animal_manure.1519,1519,Gentry,Missouri,70.8956402
biogas_methane_pot_animal_manure.1520,1520,Greene,Missouri,480.949465
biogas_methane_pot_animal_manure.1531,1531,Jefferson,Missouri,154.926643
biogas_methane_pot_animal_manure.1555,1555,Nodaway,Missouri,486.06572
biogas_methane_pot_animal_manure.1563,1563,Pike,Missouri,1120.11302
biogas_methane_pot_animal_manure.814,814,Decatur,Iowa,211.939947
biogas_methane_pot_animal_manure.816,816,Des Moines,Iowa,374.048516
biogas_methane_pot_animal_manure.831,831,Henry,Iowa,817.389492
biogas_methane_pot_animal_manure.838,838,Jefferson,Iowa,542.070682
biogas_methane_pot_animal_manure.846,846,Lucas,Iowa,124.046343
biogas_methane_pot_animal_manure.855,855,Monroe,Iowa,122.117773
biogas_methane_pot_animal_manure.856,856,Montgomery,Iowa,73.2508561
biogas_methane_pot_animal_manure.860,860,Page,Iowa,141.821275
biogas_methane_pot_animal_manure.867,867,Ringgold,Iowa,715.322023
biogas_methane_pot_animal_manure.875,875,Union,Iowa,897.91444
biogas_methane_pot_animal_manure.876,876,Van Buren,Iowa,741.739453
biogas_methane_pot_animal_manure.889,889,Atchison,Kansas,83.4255328
biogas_methane_pot_animal_manure.892,892,Bourbon,Kansas,13.142789
biogas_methane_pot_animal_manure.893,893,Brown,Kansas,122.883508
biogas_methane_pot_animal_manure.895,895,Chase,Kansas,0
biogas_methane_pot_animal_manure.896,896,Chautauqua,Kansas,0
biogas_methane_pot_animal_manure.897,897,Cherokee,Kansas,2.27334729
biogas_methane_pot_animal_manure.902,902,Coffey,Kansas,0
biogas_methane_pot_animal_manure.904,904,Cowley,Kansas,122.498827
biogas_methane_pot_animal_manure.911,911,Elk,Kansas,1.54600756
biogas_methane_pot_animal_manure.916,916,Franklin,Kansas,382.591793
biogas_methane_pot_animal_manure.917,917,Geary,Kansas,0
biogas_methane_pot_animal_manure.923,923,Greenwood,Kansas,40.885709
biogas_methane_pot_animal_manure.929,929,Jackson,Kansas,55.1385074
biogas_methane_pot_animal_manure.930,930,Jefferson,Kansas,51.8610862
biogas_methane_pot_animal_manure.936,936,Labette,Kansas,25.4862255
biogas_methane_pot_animal_manure.942,942,Lyon,Kansas,88.175043
biogas_methane_pot_animal_manure.943,943,McPherson,Kansas,429.919724
biogas_methane_pot_animal_manure.944,944,Marion,Kansas,314.340974
biogas_methane_pot_animal_manure.950,950,Morris,Kansas,5.89028879
biogas_methane_pot_animal_manure.971,971,Saline,Kansas,19.7431432
biogas_methane_pot_animal_manure.982,982,Sumner,Kansas,89.1768051
biogas_methane_pot_animal_manure.991,991,Wyandotte,Kansas,0.5720228
biogas_methane_pot_animal_manure.1482,1482,Adair,Missouri,43.208491
biogas_methane_pot_animal_manure.1483,1483,Andrew,Missouri,244.11321
biogas_methane_pot_animal_manure.1488,1488,Bates,Missouri,228.173108
biogas_methane_pot_animal_manure.1492,1492,Buchanan,Missouri,151.453148
biogas_methane_pot_animal_manure.1494,1494,Caldwell,Missouri,531.825385
biogas_methane_pot_animal_manure.1495,1495,Callaway,Missouri,2408.49632
biogas_methane_pot_animal_manure.1502,1502,Chariton,Missouri,491.66488
biogas_methane_pot_animal_manure.1507,1507,Cole,Missouri,1107.44786
biogas_methane_pot_animal_manure.1512,1512,Daviess,Missouri,4015.10352
biogas_methane_pot_animal_manure.1525,1525,Holt,Missouri,185.948784
biogas_methane_pot_animal_manure.1529,1529,Jackson,Missouri,32.5078944
biogas_methane_pot_animal_manure.1530,1530,Jasper,Missouri,1343.00243
biogas_methane_pot_animal_manure.1539,1539,Linn,Missouri,274.782324
biogas_methane_pot_animal_manure.1540,1540,Livingston,Missouri,375.668647
biogas_methane_pot_animal_manure.1542,1542,Macon,Missouri,1148.131
biogas_methane_pot_animal_manure.1550,1550,Monroe,Missouri,1753.32957
biogas_methane_pot_animal_manure.1566,1566,Pulaski,Missouri,6.88748852
biogas_methane_pot_animal_manure.1569,1569,Randolph,Missouri,650.210573
biogas_methane_pot_animal_manure.1573,1573,St. Charles,Missouri,453.652597
biogas_methane_pot_animal_manure.1576,1576,St. Francois,Missouri,8.09432833
biogas_methane_pot_animal_manure.1578,1578,Saline,Missouri,3149.68872
biogas_methane_pot_animal_manure.1580,1580,Scotland,Missouri,1158.26533
biogas_methane_pot_animal_manure.1590,1590,Warren,Missouri,694.570757
biogas_methane_pot_animal_manure.1593,1593,Webster,Missouri,1621.87128
biogas_methane_pot_animal_manure.1594,1594,Worth,Missouri,52.2819218
biogas_methane_pot_animal_manure.1595,1595,Wright,Missouri,1727.29599
biogas_methane_pot_animal_manure.1596,1596,St. Louis City,Missouri,0
biogas_methane_pot_animal_manure.1665,1665,Cass,Nebraska,158.44945
biogas_methane_pot_animal_manure.1707,1707,Lancaster,Nebraska,469.965975
biogas_methane_pot_animal_manure.1718,1718,Otoe,Nebraska,1130.15773
biogas_methane_pot_animal_manure.1719,1719,Pawnee,Nebraska,357.205992
biogas_methane_pot_animal_manure.1726,1726,Richardson,Nebraska,579.659967
biogas_methane_pot_animal_manure.1728,1728,Saline,Nebraska,684.955996
biogas_methane_pot_animal_manure.1745,1745,York,Nebraska,1362.61422
biogas_methane_pot_animal_manure.1975,1975,Swain,North Carolina,0.64993257
biogas_methane_pot_animal_manure.2506,2506,Smith,Tennessee,75.1541654
biogas_methane_pot_animal_manure.2521,2521,Wilson,Tennessee,61.4499684
biogas_methane_pot_animal_manure.1963,1963,Polk,North Carolina,0.59084779
biogas_methane_pot_animal_manure.1894,1894,Avery,North Carolina,0.14771195
biogas_methane_pot_animal_manure.1899,1899,Buncombe,North Carolina,101.68417
biogas_methane_pot_animal_manure.1926,1926,Graham,North Carolina,1.4732409
biogas_methane_pot_animal_manure.1932,1932,Haywood,North Carolina,112.710686
biogas_methane_pot_animal_manure.1933,1933,Henderson,North Carolina,136.472502
biogas_methane_pot_animal_manure.1938,1938,Jackson,North Carolina,0
biogas_methane_pot_animal_manure.1944,1944,McDowell,North Carolina,26.0647391
biogas_methane_pot_animal_manure.1945,1945,Macon,North Carolina,1.09306841
biogas_methane_pot_animal_manure.1946,1946,Madison,North Carolina,2.34789097
biogas_methane_pot_animal_manure.1949,1949,Mitchell,North Carolina,0
biogas_methane_pot_animal_manure.1976,1976,Transylvania,North Carolina,1.27032275
biogas_methane_pot_animal_manure.1988,1988,Yancey,North Carolina,13.106615
biogas_methane_pot_animal_manure.2427,2427,Anderson,Tennessee,3.50438978
biogas_methane_pot_animal_manure.2430,2430,Bledsoe,Tennessee,54.1365638
biogas_methane_pot_animal_manure.2431,2431,Blount,Tennessee,75.6237166
biogas_methane_pot_animal_manure.2432,2432,Bradley,Tennessee,669.166818
biogas_methane_pot_animal_manure.2433,2433,Campbell,Tennessee,6.78592915
biogas_methane_pot_animal_manure.2434,2434,Cannon,Tennessee,34.1356361
biogas_methane_pot_animal_manure.2436,2436,Carter,Tennessee,30.9541336
biogas_methane_pot_animal_manure.2439,2439,Claiborne,Tennessee,0
biogas_methane_pot_animal_manure.2440,2440,Clay,Tennessee,313.676717
biogas_methane_pot_animal_manure.2441,2441,Cocke,Tennessee,132.669949
biogas_methane_pot_animal_manure.2442,2442,Coffee,Tennessee,226.401036
biogas_methane_pot_animal_manure.2444,2444,Cumberland,Tennessee,132.697121
biogas_methane_pot_animal_manure.2447,2447,DeKalb,Tennessee,0.00527849
biogas_methane_pot_animal_manure.2451,2451,Fentress,Tennessee,272.32169
biogas_methane_pot_animal_manure.2452,2452,Franklin,Tennessee,527.17807
biogas_methane_pot_animal_manure.2455,2455,Grainger,Tennessee,52.2608531
biogas_methane_pot_animal_manure.2456,2456,Greene,Tennessee,723.82908
